transformer_id,bus0,bus1,voltage_bus0,voltage_bus1,s_nom,geometry,center_lat,center_lon,csgm_full_name,csgm_eic_code,csgm_tso,n_parallel,s_nom_csgm,reactance_x_csgm,match_distance_km,fuzzy_score,match_quality,s_nom_ml,reactance_x_ml,s_nom_baseline,s_nom_estimated,s_nom_source,reactance_x_estimated,reactance_x_source
way/100500802-400-225,way/100500802-400,way/100500802-225,400,225,2514.0,"LINESTRING (6.29681113 46.08394146, 6.29655056 46.08374115)",46.083841305,6.296680845,TR 400/225kV 761 CORNIER | TR 400/225kV 762 CORNIER,17T000000014663S | 17T000000014664Q,RTE,2,2498.4,22.8,1.11,100.0,good,2417.745288162874,17.66572492504547,878.4584055944057,2498.4,csgm,22.8,csgm
way/100804905-400-220,way/100804905-400,way/100804905-220,400,220,8938.0,"LINESTRING (18.83304324 47.3380478, 18.83273198 47.33788115)",47.337964475,18.83288761,TR Martonvasar TR1 | TR Martonvasar TR2,15T-M0000000817H | 15T-M0000000818F,MAVIR,2,1000.2,6.493,4.92,56.2,good,893.2617668053075,22.191577490639737,917.9742237762238,1000.2,csgm,6.493,csgm
way/100872886-400-220,way/100872886-400,way/100872886-220,400,220,5363.0,"LINESTRING (19.16232301 47.69241362, 19.1620084 47.69224799)",47.69233080499999,19.162165705,,,,0,,,,,unmatched,526.6489661057385,37.158862129289965,550.8050751971233,526.6489661057385,ml_predicted,37.158862129289965,ml_predicted
way/100952845-380-220,way/100952845-380,virtual_way/120790013:0-220,380,220,5095.0,"LINESTRING (8.88465514 44.70591513, 8.88439178 44.70572105)",44.70581809,8.88452346,,,,0,,,,,unmatched,1931.6782747507777,19.38637109431058,1199.282307918752,1931.6782747507777,ml_predicted,19.38637109431058,ml_predicted
way/100979306-400-220,way/100979306-400,way/100979306-220,400,220,7150.0,"LINESTRING (21.25527765 48.85918296, 21.25494824 48.85902378)",48.85910336999999,21.255112945,Krizovany T401,24T-KRIZ-T401-02,SEPS,1,399.8,39.197,20.38,35.3,fair,289.88868521859223,27.617019981816313,734.3382971582009,399.8,csgm,39.197,csgm
way/101077623-400-275,way/101077623-400,way/101077623-275,400,275,1788.0,"LINESTRING (-1.48805436 53.40633716, -1.48831891 53.40611921)",53.406228185,-1.488186635,,,,0,,,,,unmatched,1859.815008852905,36.582648015662286,437.05497351383167,1859.815008852905,ml_predicted,36.582648015662286,ml_predicted
way/1011084707-380-220,way/1011084707-380,way/1011084707-220,380,220,3397.0,"LINESTRING (10.09328191 52.31855118, 10.09297042 52.31836078)",52.31845598,10.093126165,,,,0,,,,,unmatched,1480.569888304241,16.51208486135843,799.6,1480.569888304241,ml_predicted,16.51208486135843,ml_predicted
way/101158766-400-220,way/101158766-400,way/101158766-220,400,220,8938.0,"LINESTRING (21.37791404 46.18335452, 21.37760187 46.18319517)",46.18327484499999,21.377757955,PST Arad 400/220 3,30T-ARAD400AT3-F,TEL,1,399.8,45.99,4.56,100.0,good,780.815581930365,25.646715374996635,917.9742237762238,399.8,csgm,45.99,csgm
way/101914781-400-220,way/101914781-400,way/101914781-220,400,220,3575.0,"LINESTRING (20.34815701 53.82761281, 20.34779121 53.82745161)",53.82753221,20.347974110000003,TR OLSZTYN-MATK-A3,19T1100000065818,PSE,1,228.6,18.169,10.16,21.9,fair,163.87470938641258,40.81072112902778,367.16914857910047,228.6,csgm,18.169,csgm
way/101953901-400-220,way/101953901-400,virtual_way/1304852266:0-220,400,220,1788.0,"LINESTRING (-3.72297573 40.6007362, -3.72318088 40.60051319)",40.600624695,-3.723078305,,,,0,,,,,unmatched,295.221656900038,36.97740296733884,183.63592661802284,295.221656900038,ml_predicted,36.97740296733884,ml_predicted
way/1022235514-400-220,way/1022235514-400,way/1022235514-220,400,220,3575.0,"LINESTRING (15.1089915 59.28825287, 15.10859298 59.28807631)",59.28816459,15.10879224,,,,0,,,,,unmatched,331.003423126883,34.6146068154907,367.16914857910047,331.003423126883,ml_predicted,34.6146068154907,ml_predicted
way/102287716-380-220,way/102287716-380,way/102287716-220,380,220,3397.0,"LINESTRING (7.9042304 45.18506361, 7.90396823 45.18486714)",45.184965375,7.904099314999999,,,,0,,,,,unmatched,1243.628605614912,36.565981905166375,799.6,1243.628605614912,ml_predicted,36.565981905166375,ml_predicted
way/102549055-400-275,way/102549055-400,way/102549055-275,400,275,5363.0,"LINESTRING (0.11487002 51.52120839, 0.11460798 51.52099398)",51.521101185,0.114739,,,,0,,,,,unmatched,2186.7348724836806,34.31083531504969,1310.9204826368452,2186.7348724836806,ml_predicted,34.31083531504969,ml_predicted
way/1028926498-400-220,way/1028926498-400,way/1028926498-220,400,220,3575.0,"LINESTRING (-0.84078531 41.03279886, -0.8410015 41.03258182)",41.03269034,-0.840893405,,,,0,,,,,unmatched,805.003779192018,19.371541091175484,367.16914857910047,805.003779192018,ml_predicted,19.371541091175484,ml_predicted
way/103158873-400-220,way/103158873-400,way/103158873-220,400,220,5363.0,"LINESTRING (-7.28110352 42.34446119, -7.28130053 42.34423158)",42.344346385,-7.281202025000002,,,,0,,,,,unmatched,790.0935886768667,21.29136111942506,550.8050751971233,790.0935886768667,ml_predicted,21.29136111942506,ml_predicted
way/103264820-380-220,way/103264820-380,way/103264820-220,380,220,3397.0,"LINESTRING (8.87785147 45.47355034, 8.87758451 45.47335634)",45.473453340000006,8.87771799,,,,0,,,,,unmatched,1751.0019403961905,20.032155623400925,799.6,1751.0019403961905,ml_predicted,20.032155623400925,ml_predicted
way/103381531-380-220,way/103381531-380,virtual_relation/6433063:1-220,380,220,5095.0,"LINESTRING (17.32053528 40.53107226, 17.32026486 40.53089982)",40.53098604,17.32040007,,,,0,,,,,unmatched,2027.6197517999083,21.335408309627816,1199.282307918752,2027.6197517999083,ml_predicted,21.335408309627816,ml_predicted
